Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,SSD,HDD,Hybrid,Flash_Storage,CPU_Brand,CPU_Speed,GPU_Brand,OS_Category
HP,Notebook,17.3,8,2.5,2.3912672825398533,0,0,127.33567457123111,256,0,0,0,Intel Core i7,1.8,Nvidia,Windows
Dell,Gaming,15.6,16,2.65,2.441981367016921,0,1,282.42399616439724,512,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.1,2.320038905185884,0,0,100.45466986113651,128,0,0,0,Intel Core i5,2.3,Intel,Windows
Acer,Notebook,15.6,8,2.23,2.3594294274039456,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Lenovo,Gaming,15.6,16,3.2,2.4373223021889108,0,1,141.21199808219862,512,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Workstation,15.6,16,2.8,2.4849146412425545,0,0,282.42399616439724,256,1024,0,0,Other Intel Processor,3.0,Nvidia,Windows
Lenovo,Gaming,15.6,16,2.4,2.417551628169695,0,0,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Other
Dell,Notebook,15.6,6,2.3,2.308573172536976,1,0,100.45466986113651,0,1024,0,0,Intel Core i3,2.4,Intel,Windows
Dell,Ultrabook,13.3,8,1.21,2.446740216916678,1,1,331.2642361026012,256,0,0,0,Intel Core i7,1.8,Intel,Windows
Dell,Ultrabook,13.3,8,1.2,2.4207405009603935,0,0,165.6321180513006,256,0,0,0,Intel Core i7,1.8,Intel,Windows
Lenovo,Notebook,15.6,8,2.2,2.3386738045878026,0,0,100.45466986113651,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Acer,Notebook,15.6,8,2.4,2.36401617279255,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Linux
Asus,Gaming,17.3,16,2.9,2.4181234853978633,0,0,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,15.6,4,2.1,2.2855033215505127,0,0,141.21199808219862,0,500,0,0,Intel Core i3,2.0,Intel,Other
Lenovo,Notebook,15.6,8,2.2,2.330556176033704,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Other
Huawei,Ultrabook,13.0,8,1.05,2.423750360170089,0,1,199.69207064108247,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Ultrabook,13.3,8,1.4,2.3807273877737427,0,1,165.6321180513006,256,0,0,0,Intel Core i7,1.8,AMD,Windows
Lenovo,Notebook,17.3,8,2.8,2.3373716831963236,0,0,106.11306214269258,0,1024,0,0,Intel Core i5,2.5,Nvidia,Other
HP,Notebook,14.0,8,1.63,2.3900322134731904,0,0,157.3505121487356,256,0,0,0,Intel Core i7,1.8,Nvidia,Windows
Dell,Ultrabook,14.0,8,1.6,2.3999121742192138,0,0,157.3505121487356,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Dell,2 in 1 Convertible,13.3,16,1.62,2.4095897907463795,1,0,165.6321180513006,512,0,0,0,Intel Core i7,1.8,Intel,Windows
Dell,Notebook,15.6,8,2.2,2.3507797610583743,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,AMD,Linux
Lenovo,2 in 1 Convertible,14.0,8,1.74,2.3773997638713107,0,1,157.3505121487356,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Toshiba,Ultrabook,13.3,8,1.2,2.4152889811853204,0,0,165.6321180513006,256,0,0,0,Intel Core i7,2.5,Intel,Windows
HP,Notebook,15.6,8,2.1,2.365808170015435,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,1.6,Intel,Windows
Dell,Gaming,17.3,16,4.42,2.466571987607595,0,1,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,15.6,8,2.2,2.3701870545390693,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,15.6,16,2.3,2.3731685804756526,1,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,AMD,Windows
Asus,Notebook,15.6,8,2.0,2.362800407124955,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Asus,Notebook,17.3,8,2.69,2.3765699925613495,0,0,127.33567457123111,256,500,0,0,Intel Core i5,2.5,Nvidia,Windows
HP,Notebook,15.6,8,1.9,2.4088842624337286,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,AMD,Windows
Asus,Notebook,15.6,4,2.37,2.2990285138730027,0,0,100.45466986113651,0,1024,0,0,Intel Core i3,2.4,Intel,Windows
HP,Notebook,15.6,4,2.1,2.279792676158655,0,0,100.45466986113651,0,500,0,0,AMD Processor,1.5,AMD,Windows
Lenovo,Gaming,15.6,16,3.2,2.423750360170089,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,14.0,8,1.6,2.373167495673534,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Acer,2 in 1 Convertible,13.3,8,1.6,2.3524035185353913,1,1,165.6321180513006,256,0,0,0,Intel Core i5,2.3,Intel,Windows
Dell,Notebook,15.6,16,2.36,2.3773997638713107,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,AMD,Linux
Acer,Notebook,15.6,4,2.1,2.296738813291147,0,0,100.45466986113651,0,1024,0,0,Intel Core i3,2.0,Intel,Linux
Asus,Notebook,15.6,4,2.2,2.3350456100240433,0,0,141.21199808219862,128,1024,0,0,AMD Processor,2.5,AMD,Windows
Asus,Gaming,17.3,32,4.7,2.5048502363356104,0,0,127.33567457123111,512,1024,0,0,Intel Core i7,2.9,Nvidia,Windows
Acer,Gaming,15.6,8,2.5,2.3717454531322364,0,1,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.2,2.3373716831963236,0,0,100.45466986113651,128,0,0,0,Intel Core i3,2.0,Intel,Windows
Asus,Notebook,17.3,8,2.1,2.3995957300393385,0,0,127.33567457123111,128,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Asus,Notebook,17.3,8,2.69,2.3763612772743903,0,0,127.33567457123111,128,1024,0,0,Intel Core i7,2.7,Nvidia,Other
Dell,Gaming,15.6,8,2.56,2.3753099448700756,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,2 in 1 Convertible,13.9,8,1.38,2.394193063661624,1,1,158.48253022174808,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,15.6,8,2.2,2.385841339476741,0,0,141.21199808219862,128,2048,0,0,Intel Core i7,1.8,AMD,Windows
HP,Notebook,15.6,8,2.04,2.332309949349516,1,0,100.45466986113651,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Gaming,17.3,16,3.6,2.4833717394974264,0,0,127.33567457123111,256,0,0,0,Intel Core i7,2.9,Nvidia,Windows
HP,Notebook,13.3,4,1.49,2.3504485152140835,0,1,165.6321180513006,0,500,0,0,Intel Core i5,1.6,Intel,Windows
Apple,Ultrabook,13.3,8,1.37,2.4506831594913656,0,1,226.98300468106115,512,0,0,0,Intel Core i5,3.1,Intel,Mac
Dell,2 in 1 Convertible,15.6,8,2.08,2.368714077744054,1,1,141.21199808219862,0,1024,0,0,Intel Core i7,1.8,Intel,Windows
Asus,Gaming,17.3,16,4.3,2.439782642311947,0,0,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Notebook,15.6,4,1.68,2.3151225490714866,0,0,100.45466986113651,0,1024,0,0,AMD Processor,3.0,AMD,Windows
Lenovo,2 in 1 Convertible,13.9,8,1.37,2.4421697377067515,1,1,158.48253022174808,512,0,0,0,Intel Core i7,1.8,Intel,Windows
Acer,Notebook,17.3,4,3.0,2.354180312672073,0,1,127.33567457123111,256,0,0,0,Intel Core i3,2.7,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.41,2.382409606850463,0,0,165.6321180513006,256,0,0,0,Intel Core i5,1.6,Intel,Windows
HP,Notebook,15.6,8,1.91,2.310122191358993,0,0,100.45466986113651,128,0,0,0,AMD Processor,2.5,AMD,Windows
HP,Notebook,17.3,16,2.9,2.392484421585576,0,1,127.33567457123111,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
MSI,Gaming,17.3,16,4.14,2.4680323221849125,0,0,127.33567457123111,512,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,2 in 1 Convertible,15.6,8,2.0,2.4347842615436264,1,1,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,17.3,8,2.8,2.3993576045651843,0,0,127.33567457123111,128,1024,0,0,Intel Core i7,1.8,AMD,Windows
Lenovo,Notebook,15.6,4,2.2,2.3096982929616114,0,0,141.21199808219862,256,0,0,0,Intel Core i3,2.0,Intel,Other
HP,Notebook,15.6,4,2.1,2.356844669301059,0,1,141.21199808219862,0,500,0,0,Intel Core i5,1.6,Intel,Windows
Dell,Notebook,15.6,4,2.18,2.3478686442447767,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,8,2.24,2.333345770497823,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,AMD,Windows
Dell,2 in 1 Convertible,15.6,8,2.67,2.3663972852935284,1,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Asus,2 in 1 Convertible,13.3,8,1.1,2.423750360170089,1,0,165.6321180513006,1024,0,0,0,Intel Core i7,1.8,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,2.314700433363552,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Other
HP,Notebook,17.3,8,2.5,2.3888688591455045,0,0,127.33567457123111,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.05,2.3754156648919,0,0,141.21199808219862,256,0,0,0,Intel Core i7,1.8,Intel,Windows
Apple,Ultrabook,13.3,8,1.37,2.4471787694949247,0,1,226.98300468106115,512,0,0,0,Intel Core i5,2.9,Intel,Mac
Asus,Gaming,17.3,16,3.2,2.426652859770407,0,0,127.33567457123111,256,1024,0,0,AMD Processor,3.0,AMD,Windows
Dell,Notebook,15.6,8,2.14,2.358542535418053,0,0,141.21199808219862,256,0,0,0,Intel Core i7,1.8,AMD,Linux
Lenovo,2 in 1 Convertible,14.0,16,1.36,2.4680323221849125,1,0,209.8006828649808,512,0,0,0,Intel Core i7,2.6,Intel,Windows
Toshiba,Notebook,15.6,8,2.2,2.367910307706485,0,0,100.45466986113651,0,500,0,0,Intel Core i7,2.5,Nvidia,Windows
Dell,Notebook,15.6,12,2.3,2.355665148933861,0,0,100.45466986113651,0,1024,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,17.3,8,2.8,2.3958674892010703,0,0,127.33567457123111,128,1024,0,0,Intel Core i7,1.8,AMD,Linux
Acer,Notebook,15.6,8,2.2,2.359810555466178,0,1,141.21199808219862,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Lenovo,Notebook,17.3,4,2.8,2.319238011800149,0,0,106.11306214269258,0,1024,0,0,Intel Core i3,2.0,Intel,Windows
Lenovo,Notebook,17.3,8,2.8,2.372075727080695,0,0,127.33567457123111,0,2048,0,0,Intel Core i7,1.8,Nvidia,Other
Lenovo,Notebook,17.3,6,2.8,2.373167495673534,0,0,106.11306214269258,128,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,15.6,4,2.25,2.3060475140714627,0,0,141.21199808219862,0,1024,0,0,Intel Core i3,2.0,AMD,Linux
Lenovo,Gaming,15.6,8,2.5,2.369849381603036,0,1,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.2,2.3357164868754965,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Acer,Notebook,15.6,8,3.0,2.3826039624244557,0,1,141.21199808219862,256,0,0,0,Intel Core i7,1.8,Nvidia,Windows
Acer,Notebook,15.6,12,2.15,2.348159096643523,1,1,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,15.6,8,1.95,2.395701548936315,0,1,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Ultrabook,15.6,8,1.7,2.3850907047608776,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Gaming,15.6,16,2.5,2.4022478707373596,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.2,2.348160546478047,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Nvidia,Other
Acer,Notebook,15.6,2,2.19,2.2266610259177386,0,0,100.45466986113651,16,0,0,0,Other Intel Processor,1.5,Intel,Chrome
Asus,Gaming,17.3,8,3.0,2.402859785626504,0,0,127.33567457123111,0,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,17.3,8,2.54,2.319238011800149,0,0,106.11306214269258,0,1024,0,0,Intel Core i3,2.0,Intel,Windows
Dell,Notebook,15.6,8,2.0,2.441223419533904,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.05,2.359046609068623,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Lenovo,Gaming,15.6,8,3.2,2.410982985011696,0,1,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,15.6,8,2.5,2.385278991040323,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.8,Nvidia,Linux
Dell,Workstation,17.3,16,3.42,2.4801279731731243,0,0,127.33567457123111,256,0,0,0,Intel Core i7,2.9,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.4,2.321226960789467,0,0,141.21199808219862,0,1024,0,0,AMD Processor,2.4,AMD,Windows
Asus,Ultrabook,15.6,16,1.63,2.4218973796748307,0,0,141.21199808219862,512,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Asus,Notebook,14.0,4,1.3,2.3231726124545746,0,0,111.93520355955211,128,0,0,0,Intel Core i3,2.4,Intel,Windows
Asus,Gaming,17.3,16,2.9,2.4540758393676496,0,0,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,17.3,6,2.8,2.346697068907396,0,0,106.11306214269258,0,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.2,2.330556176033704,0,0,100.45466986113651,0,2048,0,0,Intel Core i5,2.5,Nvidia,Other
Asus,Gaming,15.6,8,2.5,2.4086003527256206,0,0,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.2,2.2886522075188456,0,0,100.45466986113651,0,1024,0,0,Other Intel Processor,1.1,Intel,Other
HP,2 in 1 Convertible,13.3,16,1.28,2.447886853814475,1,0,165.6321180513006,256,0,0,0,Intel Core i7,2.8,Intel,Windows
Toshiba,Notebook,15.6,8,2.2,2.391091953636704,0,1,141.21199808219862,256,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.3,2.368714077744054,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
HP,Notebook,15.6,4,1.86,2.3151225490714866,0,0,141.21199808219862,0,1024,0,0,Intel Core i3,2.0,Intel,Windows
Lenovo,Notebook,13.3,8,1.1,2.3871390684918086,0,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Ultrabook,13.3,16,1.21,2.4680323221849125,1,1,331.2642361026012,1024,0,0,0,Intel Core i7,1.8,Intel,Windows
MSI,Gaming,15.6,16,2.8,2.4531387982622794,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,15.6,8,2.23,2.3151225490714866,0,0,141.21199808219862,256,0,0,0,AMD Processor,2.2,AMD,Windows
Asus,2 in 1 Convertible,11.6,2,1.1,2.2609640422194714,1,0,135.0942111925629,0,0,0,32,Other Intel Processor,1.1,Intel,Windows
Dell,Notebook,15.6,8,2.33,2.3715245583322027,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
HP,2 in 1 Convertible,13.3,16,1.29,2.466317952451276,1,1,331.2642361026012,1024,0,0,0,Intel Core i7,1.8,Intel,Windows
Lenovo,Notebook,13.3,4,1.45,2.3131857173880546,0,0,117.82653006268643,0,0,0,16,Other Intel Processor,1.6,Intel,Chrome
HP,Notebook,14.0,8,1.95,2.3853729767196605,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Acer,Notebook,11.6,4,1.4,2.318429890283052,0,0,135.0942111925629,0,0,0,128,Other Intel Processor,1.6,Intel,Windows
HP,Notebook,14.0,8,1.48,2.410498042371395,0,0,157.3505121487356,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,17.3,4,2.79,2.3373716831963236,0,0,106.11306214269258,0,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Asus,Notebook,14.0,8,2.0,2.395452018592529,0,0,157.3505121487356,256,0,0,0,Intel Core i7,2.7,Intel,Windows
HP,Notebook,15.6,8,2.1,2.3777088497911882,0,1,100.45466986113651,0,1024,0,0,Intel Core i7,1.8,Intel,Windows
Acer,Notebook,15.6,8,2.2,2.348159096643523,0,0,100.45466986113651,256,0,0,0,AMD Processor,2.7,AMD,Windows
Lenovo,Notebook,14.0,4,1.44,2.2671977651857023,0,0,111.93520355955211,0,0,0,32,Other Intel Processor,1.1,Intel,Windows
Acer,Notebook,15.6,6,2.23,2.330556176033704,0,0,100.45466986113651,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Ultrabook,15.6,8,1.7,2.391695295027701,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
HP,Ultrabook,12.5,8,1.26,2.4134328101240032,0,0,176.23257360658386,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,15.6,32,2.06,2.472641435522052,1,0,282.42399616439724,1024,0,0,0,Intel Core i7,2.8,Nvidia,Windows
MSI,Gaming,17.3,8,2.7,2.403769276216697,0,0,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Toshiba,Notebook,15.6,8,2.0,2.381823844553662,0,1,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Notebook,14.0,8,2.0,2.413365735931153,0,0,157.3505121487356,256,1024,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,15.6,4,1.85,2.3108095704656284,0,0,141.21199808219862,0,1024,0,0,Intel Core i3,2.0,Intel,Windows
Asus,Gaming,15.6,8,2.5,2.3871390684918086,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,14.0,8,1.48,2.4088133765430215,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.6,Intel,Windows
Dell,Ultrabook,15.6,8,1.9,2.3916168441601826,0,1,141.21199808219862,128,1024,0,0,Intel Core i5,1.6,Nvidia,Windows
HP,Notebook,15.6,8,1.84,2.399516430572789,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Notebook,15.6,4,2.0,2.2609602512366327,0,0,100.45466986113651,0,1024,0,0,Other Intel Processor,1.1,Intel,Linux
Dell,Notebook,15.6,8,2.0,2.3994171998472806,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Nvidia,Windows
Dell,Notebook,15.6,4,2.2,2.2609261255391573,0,0,100.45466986113651,0,500,0,0,Other Intel Processor,1.6,Intel,Linux
Lenovo,Notebook,15.6,12,2.2,2.3773997638713107,0,0,141.21199808219862,0,2048,0,0,AMD Processor,3.6,AMD,Windows
HP,Notebook,15.6,8,2.1,2.3560539325195116,0,1,141.21199808219862,0,1024,0,0,Intel Core i3,2.4,Nvidia,Windows
Lenovo,2 in 1 Convertible,13.9,16,1.4,2.4531387982622794,1,1,316.96506044349616,512,0,0,0,Intel Core i7,1.8,Intel,Windows
Dell,Ultrabook,13.3,8,1.2,2.428345825634095,0,0,165.6321180513006,256,0,0,0,Intel Core i7,1.8,Intel,Windows
Lenovo,Gaming,15.6,16,2.4,2.3983177826541273,0,1,141.21199808219862,256,2048,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,14.0,2,1.44,2.262468350563968,0,0,111.93520355955211,0,0,0,32,Other Intel Processor,1.6,Intel,Windows
Dell,Ultrabook,15.6,16,1.88,2.4299472222902563,0,0,141.21199808219862,768,0,0,0,Intel Core i7,1.9,Intel,Windows
Asus,2 in 1 Convertible,11.6,4,1.5,2.292785942984935,1,0,135.0942111925629,0,0,0,32,Other Intel Processor,1.1,Intel,Windows
Dell,Ultrabook,15.6,8,1.9,2.348737115222115,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,1.6,AMD,Windows
Dell,Notebook,15.6,16,2.06,2.450149590371916,1,0,282.42399616439724,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,15.6,8,1.84,2.411327632341672,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Intel,Windows
MSI,Gaming,17.3,8,2.7,2.418250023771958,0,0,127.33567457123111,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Workstation,15.6,8,2.6,2.436784346259859,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Toshiba,Notebook,15.6,16,2.4,2.4178698199264153,0,1,141.21199808219862,512,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Dell,Notebook,15.6,8,2.02,2.3845138212528716,0,0,141.21199808219862,128,2048,0,0,Intel Core i7,1.8,AMD,Windows
Lenovo,Notebook,15.6,4,2.2,2.2772756455280043,0,0,100.45466986113651,0,1024,0,0,Other Intel Processor,1.1,Intel,Other
Dell,Gaming,15.6,8,2.65,2.3871390684918086,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Dell,Notebook,15.6,8,2.36,2.332026443534363,1,0,100.45466986113651,0,2048,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,14.0,8,1.36,2.419380142415741,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.6,Intel,Windows
HP,Notebook,15.6,4,1.86,2.308573172536976,0,0,100.45466986113651,0,500,0,0,Intel Core i3,2.0,Intel,Windows
Asus,Notebook,14.0,8,2.0,2.3820195499106713,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,17.3,6,2.8,2.35645020390012,0,0,106.11306214269258,128,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
HP,Notebook,15.6,8,1.86,2.345210147163374,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,2.2,2.321226960789467,0,0,100.45466986113651,256,0,0,0,Intel Core i3,2.0,Nvidia,Other
HP,Notebook,15.6,8,2.04,2.2964805350223267,0,0,100.45466986113651,0,2048,0,0,Other Intel Processor,1.6,Intel,Windows
Dell,Notebook,17.3,8,2.8,2.3946989237500387,0,0,127.33567457123111,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
Lenovo,Gaming,15.6,8,2.4,2.3675635120458365,0,1,141.21199808219862,128,1024,0,0,Intel Core i5,2.5,Nvidia,Other
Dell,Notebook,15.6,8,2.33,2.3773997638713107,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,AMD,Windows
HP,Ultrabook,14.0,8,1.36,2.4373722549606933,0,1,157.3505121487356,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,2 in 1 Convertible,15.6,12,2.26,2.3958674892010703,1,0,141.21199808219862,512,2048,0,0,Intel Core i7,2.7,Nvidia,Windows
Acer,Notebook,15.6,4,2.1,2.305580639112578,0,0,100.45466986113651,128,0,0,0,AMD Processor,3.0,AMD,Windows
Asus,Gaming,17.3,16,3.25,2.4571344661999834,0,1,127.33567457123111,256,1024,0,0,AMD Processor,3.0,AMD,Windows
Lenovo,Notebook,17.3,4,2.6,2.319238011800149,0,0,106.11306214269258,128,0,0,0,AMD Processor,2.2,AMD,Windows
Dell,2 in 1 Convertible,13.3,8,1.62,2.374246528858761,1,0,165.6321180513006,256,0,0,0,Intel Core i7,1.8,Intel,Windows
HP,Notebook,15.6,4,1.91,2.319236000560845,0,0,141.21199808219862,256,0,0,0,AMD Processor,3.0,AMD,Windows
Lenovo,Netbook,11.6,4,1.59,2.331261858564761,0,1,135.0942111925629,128,0,0,0,Other Intel Processor,1.1,Intel,Windows
Dell,Notebook,15.6,4,1.8,2.2730432278314456,0,0,100.45466986113651,0,500,0,0,Other Intel Processor,1.6,Intel,Windows
Asus,Notebook,14.0,4,1.5,2.265044462764135,0,0,111.93520355955211,0,0,0,32,Other Intel Processor,1.1,Intel,Windows
Acer,Notebook,15.6,8,2.4,2.3717454531322364,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Linux
HP,Gaming,17.3,8,3.35,2.4031640588439687,0,1,127.33567457123111,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,4,1.85,2.300155896277579,0,0,141.21199808219862,128,0,0,0,Intel Core i3,2.0,Intel,Other
Asus,Gaming,15.6,8,2.3,2.4324826562293627,0,1,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,14.0,8,1.5,2.3958674892010703,0,1,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Asus,Ultrabook,13.3,16,1.1,2.43731730520369,1,0,165.6321180513006,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Ultrabook,14.0,8,1.13,2.460303847378783,0,1,209.8006828649808,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,13.3,4,1.5,2.330556176033704,0,1,165.6321180513006,128,0,0,0,Intel Core i3,2.4,Intel,Windows
Dell,Workstation,15.6,8,2.23,2.4156813273150353,0,0,141.21199808219862,0,500,0,0,Intel Core i5,2.6,AMD,Windows
Dell,Workstation,15.6,8,2.0,2.4546006051346803,0,1,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Lenovo,2 in 1 Convertible,14.0,16,1.42,2.468370729660045,1,0,209.8006828649808,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Gaming,17.3,8,3.0,2.3907401922726246,0,0,127.33567457123111,0,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Gaming,17.3,16,3.0,2.4290132344326225,0,0,127.33567457123111,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,15.6,12,2.2,2.353089841415186,0,1,100.45466986113651,0,1024,0,0,Intel Core i5,1.6,Nvidia,Windows
MSI,Gaming,17.3,8,2.7,2.414366142262099,0,0,127.33567457123111,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,8,2.33,2.364000477610264,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,AMD,Linux
HP,Ultrabook,15.6,4,1.91,2.321226960789467,0,0,141.21199808219862,256,0,0,0,AMD Processor,3.0,AMD,Windows
Lenovo,Notebook,15.6,8,2.1,2.406041338511905,0,1,141.21199808219862,256,0,0,0,Intel Core i7,1.8,AMD,Windows
Lenovo,Notebook,14.0,8,1.9,2.381332590728747,0,1,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
